,code,name,i_median,i_from,i_average,i_mean,i_to,code_status,subcategory
BRcgf,BRcgf,Lashkaraa,0.014013999999999999,0,0.014013999999999999,0.077843,2.421308,live,Clothing
BRcgg,BRcgg,VIC,0,0,0,0.303369,6.567005,live,Clothing
BRcg8,BRcg8,Pistis,0,0,0,0.182274,12.453988,live,Clothing
BRcge,BRcge,Wona? Concept,0.061680000000000006,0,0.061680000000000006,0.11537000000000001,1.811024,live,Clothing
BRcgj,BRcgj,Iódice,0,0,0,0.313317,8.750255,live,Clothing
BRcgk,BRcgk,Pangaia,0,0,0,0.050196,1.244813,live,Clothing
BRcgm,BRcgm,Astoria Activewear,0,0,0,0.07471000000000001,1.222826,live,Clothing
BRcgc,BRcgc,Access Fashion,0,0,0,0.008341,0.253915,live,Clothing
BRcgx,BRcgx,Hijab Karya Ivan Gunawan,0,0,0,0.049511,3.342367,live,Clothing
BRcgo,BRcgo,Mixed,0.034031,0,0.034031,0.350357,12.668919,live,Clothing
BRcgt,BRcgt,Dieci Dieci,0,0,0,0.08100399999999999,4.102067,live,Clothing
BRcg1,BRcg1,Dolls House Fashion,0.039286999999999996,0,0.039286999999999996,0.17437000000000002,6.640625,live,Clothing
BRcgu,BRcgu,Doux Brazil,0,0,0,0.25638099999999997,7.422158,live,Clothing
BRcgw,BRcgw,La Revêche,0.017997,0,0.017997,0.095797,2.159323,live,Clothing
BRcgi,BRcgi,Cloude Jeans,0,0,0,0.236782,7.686295,live,Clothing
BRcgs,BRcgs,As Marias,0,0,0,0.085932,2.86944,live,Clothing
BRcga,BRcga,Hamda Al Fahim,0.06480899999999999,0,0.06480899999999999,0.20163299999999998,7.349455,live,Clothing
BRcg3,BRcg3,Select A Style,0,0,0,0.281426,18.982118,live,Clothing
BRcg4,BRcg4,Dapperedman,0.30361299999999997,0,0.30361299999999997,0.50349,5.803196,live,Clothing
BRcg5,BRcg5,Pallas Couture,0.084104,0,0.084104,0.246057,7.783641,live,Clothing
BRcgh,BRcgh,Harem's Brides,0,0,0,0.052890000000000006,0.954654,live,Clothing
BRcg7,BRcg7,Muse By Berta,0.060132,0,0.060132,0.148022,2.130682,live,Clothing
BRcg9,BRcg9,Blessed Store,0.020657,0,0.020657,0.387607,11.544462,live,Clothing
BRc8y,BRc8y,Elie Saab Bridal,0.058514,0,0.058514,0.15598,2.62069,live,Clothing
BRc8b,BRc8b,Zig Zig Zaa,0,0,0,0.125409,5.08044,live,Clothing
BRc8n,BRc8n,Moc?A Flor Jeans,0,0,0,0.217718,10.776139,live,Clothing
BRc8d,BRc8d,Malibu Strings Bikinis,0.040733,0,0.040733,0.09078699999999999,1.229823,live,Clothing
BRc8r,BRc8r,Apres Jour,0,0,0,0.007670000000000001,0.554119,live,Clothing
BRc8f,BRc8f,House Of Masaba,0,0,0,0.052620999999999994,1.393035,live,Clothing
BRc8g,BRc8g,Roots Of Fight,0.163822,0,0.163822,0.35653199999999996,7.342875,live,Clothing
BRc88,BRc88,J. Galt Usa,0.286738,0,0.286738,0.458667,5.387366,live,Clothing
BRc8e,BRc8e,Mens Fashion,0.12085399999999999,0,0.12085399999999999,0.201491,2.739726,live,Clothing
BRc8j,BRc8j,Pimki Shop,0.028905999999999998,0,0.028905999999999998,0.246025,20.697954,live,Clothing
BRc8k,BRc8k,Jj Modas,0.023866,0,0.023866,0.433357,11.167985,live,Clothing
BRc8m,BRc8m,Erum Khan,0,0,0,0.013864,0.600858,live,Clothing
BRc8c,BRc8c,Amoreco,0,0,0,0.38116099999999997,15.830327,live,Clothing
BRc8p,BRc8p,Rang Rasiya,0,0,0,0.004275999999999999,0.257511,live,Clothing
BRc8x,BRc8x,Plus-Size Fashion,0.176814,0,0.176814,0.45395399999999997,9.070175,live,Clothing
BRc8o,BRc8o,Kalki Fashion,0,0,0,0.022924,0.748474,live,Clothing
BRc8t,BRc8t,A Bikini A Day,0.302206,0,0.302206,0.574252,7.468519,live,Clothing
BRc81,BRc81,Dr Cha?teau,0,0,0,0.15806699999999999,14.016579,live,Clothing
BRc8u,BRc8u,Krikor Jabotian,0.11524000000000001,0,0.11524000000000001,0.346254,10.088583,live,Clothing
BRc8w,BRc8w,Shehla Chatoor,0,0,0,0.024623,0.8368200000000001,live,Clothing
BRc8i,BRc8i,Moda Son Durum,0.085452,0,0.085452,0.17227099999999998,2.20452,live,Clothing
BRc8s,BRc8s,Pranaah Brand,0,0,0,0.023302,0.677392,live,Clothing
BRc8z,BRc8z,Hope,0.011132999999999999,0,0.011132999999999999,0.43927499999999997,9.931326,live,Clothing
BRc8a,BRc8a,Raf Simons,0.232653,0,0.232653,0.664706,18.170019,live,Clothing
BRc83,BRc83,Labourjoisie,0.054171,0,0.054171,0.293687,19.846596,live,Clothing
BRc84,BRc84,Spell,0.352423,0,0.352423,1.008332,21.372639,live,Clothing
BRc85,BRc85,Aoh,0.018647999999999998,0,0.018647999999999998,0.1257,5.487805,live,Clothing
BRc8h,BRc8h,Hobo Jack,0,0,0,0.10070000000000001,2.547529,live,Clothing
BRc87,BRc87,A Tanzanian Fashion,0,0,0,0.040979,3.746981,live,Clothing
BRc86,BRc86,Kanakaiana,0,0,0,0.266388,7.651811,live,Clothing
BRcey,BRcey,ADYN,0.082679,0,0.082679,0.18890099999999999,4.63097,live,Clothing
BRcen,BRcen,Ensemble,0,0,0,0.029571,0.743494,live,Clothing
BRced,BRced,The Trendsetter,0.016339,0,0.016339,0.152589,5.44701,live,Clothing
BRcer,BRcer,Neyeka Fashion,0,0,0,0.040757999999999996,3.374355,live,Clothing
BRcef,BRcef,Rai?ssa Fernandes,0.033512,0,0.033512,0.511647,13.504557,live,Clothing
BRceg,BRceg,Trapwoodz,0,0,0,0.12418299999999999,4.908907,live,Clothing
BRce8,BRce8,Marques Almeida,0.038782,0,0.038782,0.203728,8.571429,live,Clothing
BRcee,BRcee,Atelie May Lysakowski,0,0,0,0.193192,5.216123,live,Clothing
BRcej,BRcej,Allure Bridals,0.14175000000000001,0,0.14175000000000001,0.30924599999999997,6.2581489999999995,live,Clothing
BRcek,BRcek,Harvard Boulevard,0.021953999999999998,0,0.021953999999999998,0.213911,7.038159,live,Clothing
BRcem,BRcem,Pe?ro,0,0,0,0.053870999999999995,1.705989,live,Clothing
BRcec,BRcec,Unicorn Universe,0,0,0,0.179557,6.958608,live,Clothing
BRcep,BRcep,Devilnightuk,0.029207,0,0.029207,0.127888,4.375,live,Clothing
BRceq,BRceq,Oyemwen,0.063304,0,0.063304,0.257609,7.96371,live,Clothing
BRcex,BRcex,Herencia Collection,0,0,0,0.073747,3.766296,live,Clothing
BRceo,BRceo,Sav Labrant,0.030716999999999998,0,0.030716999999999998,0.13336599999999998,2.7266529999999998,live,Clothing
BRcet,BRcet,Shabby Chic Napoli,0,0,0,0.038204999999999996,1.9658829999999998,live,Clothing
BRce1,BRce1,Viero,0,0,0,0.033644,0.648585,live,Clothing
BRceu,BRceu,The Beautiful Wear,0,0,0,0.080186,7.211538,live,Clothing
BRcew,BRcew,Esposa,0,0,0,0.055813999999999996,3.383128,live,Clothing
BRcei,BRcei,Libertie,0,0,0,0.032047,2.306368,live,Clothing
BRcez,BRcez,Shawlpublika,0,0,0,0.220573,18.103448,live,Clothing
BRcea,BRcea,Kannies Kosmetics,0,0,0,0.093774,2.357564,live,Beauty
BRce3,BRce3,Ziaja Polska,0,0,0,0.018993,1.459347,live,Beauty
BRce4,BRce4,Wake Make,0,0,0,0.017596999999999998,1.136364,live,Beauty
BRce5,BRce5,24/7 By Paola Turbay,0,0,0,0.050501,3.8993219999999997,live,Beauty
BRceh,BRceh,Makari De Suisse,0,0,0,0.034565,2.1917809999999998,live,Beauty
BRce7,BRce7,Huxley,0,0,0,0.015040000000000001,0.566572,live,Beauty
BRce6,BRce6,Casa Le?a,0,0,0,0.06586399999999999,3.074992,live,Beauty
BRce9,BRce9,The Face Shop,0.029244,0,0.029244,0.16078,5.671078,live,Beauty
BRcjy,BRcjy,Beige Chuu,0,0,0,0.042217,2.259887,live,Beauty
BRcjb,BRcjb,Kosmetyki Azjatyckie,0,0,0,0.013439,1.597515,live,Beauty
BRcjn,BRcjn,dpHUE,0,0,0,0.094807,2.186589,live,Beauty
BRcjd,BRcjd,Ultima Ii,0,0,0,0.038812,2.244389,live,Beauty
BRcjr,BRcjr,Erborian,0,0,0,0.036139,1.843944,live,Beauty
BRcjf,BRcjf,Drogerie Natura,0,0,0,0.027233,2.369008,live,Beauty
BRcjg,BRcjg,Miss Frandy,0,0,0,0.091801,2.731751,live,Beauty
BRcj8,BRcj8,Laneige,0,0,0,0.133454,5.547445,live,Beauty
BRcje,BRcje,Ama?via Cosme?ticos,0,0,0,0.026882,1.084431,live,Beauty
BRcjj,BRcjj,Mahogany Cosméticos,0,0,0,0.08054599999999999,2.245345,live,Beauty
BRcjk,BRcjk,ETVOS,0,0,0,0.010813,1.176471,live,Beauty
BRcjm,BRcjm,Drogerie Hebe,0,0,0,0.013474999999999999,1.337793,live,Beauty
BRcjc,BRcjc,Bissú Noreste,0,0,0,0.016607,1.103896,live,Beauty
BRcjp,BRcjp,Kama Ayurveda,0,0,0,0.028513,0.5910500000000001,live,Beauty
BRcjq,BRcjq,AHC,0,0,0,0.0028409999999999998,0.191327,live,Beauty
BRcjx,BRcjx,Mazaya,0,0,0,0.012437,0.44405000000000006,live,Beauty
BRcjo,BRcjo,Tony Moly,0.034089,0,0.034089,0.134998,4.353011,live,Beauty
BRcjt,BRcjt,Hera Beauty,0,0,0,0.05809,2.569986,live,Beauty
BRcj1,BRcj1,Nuestro Secreto,0,0,0,0.037724,2.926337,live,Beauty
BRcju,BRcju,Aritaum,0,0,0,0.08005000000000001,4.360753,live,Beauty
BRcjw,BRcjw,Golden Rose,0,0,0,0.052828,4.740608,live,Beauty
BRcji,BRcji,Espoir,0,0,0,0.056949,3.792049,live,Beauty
BRcjs,BRcjs,Shiro,0,0,0,0.016680999999999998,2.265625,live,Beauty
BRcjz,BRcjz,Inika Organic,0,0,0,0.13457000000000002,4.74359,live,Beauty
BRcja,BRcja,Trinny London,0,0,0,0.061935,2.85601,live,Beauty
BRcj3,BRcj3,Forever 52,0,0,0,0.002353,0.161377,live,Beauty
BRcj4,BRcj4,House Of Tara,0,0,0,0.234946,20.413574,live,Beauty
BRcj5,BRcj5,The Lip Bar,0.026919,0,0.026919,0.262733,10.002959,live,Beauty
BRcjh,BRcjh,Dear Dahlia,0,0,0,0.048165,1.365348,live,Beauty
BRcj7,BRcj7,J. Cat Beauty,0.11848299999999999,0,0.11848299999999999,0.32237499999999997,9.857904,live,Beauty
BRcj6,BRcj6,Biotique,0,0,0,0.009550999999999999,0.306122,live,Beauty
BRcj9,BRcj9,Shu Uemura,0.08098799999999999,0,0.08098799999999999,0.278623,6.6014669999999995,live,Beauty
BRcky,BRcky,E?poca Cosme?ticos,0,0,0,0.417224,8.676093,live,Beauty
BRckb,BRckb,Oh My Cream,0,0,0,0.048618999999999996,5.184553,live,Beauty
BRckn,BRckn,Le Petit Marseillais,0,0,0,0.028588,1.6523240000000001,live,Beauty
BRckd,BRckd,Sensatia Botanicals,0,0,0,0.024631999999999998,1.587302,live,Beauty
BRckr,BRckr,Glatten,0,0,0,0.029418,0.971731,live,Beauty
BRckf,BRckf,Comme Avant,0,0,0,0.015083999999999998,1.029991,live,Beauty
BRckg,BRckg,Sousa Bijouterias,0,0,0,0.029956,1.01833,live,Beauty
BRck8,BRck8,Bel Col Cosméticos,0,0,0,0.058788,1.5667209999999998,live,Beauty
BRcke,BRcke,Montale Parfums,0,0,0,0.012111,0.370218,live,Beauty
BRckj,BRckj,Innisfree,0.052138,0,0.052138,0.24045699999999998,10.348837,live,Beauty
BRckk,BRckk,Kiss New York,0,0,0,0.305649,7.133676,live,Beauty
BRckm,BRckm,RMK,0,0,0,0.047954,3.8071070000000002,live,Beauty
BRckc,BRckc,GHD,0,0,0,0.13366799999999998,9.049194,live,Beauty
BRckp,BRckp,Whats Up Nails,0.172209,0,0.172209,0.345395,7.121251,live,Beauty
BRckq,BRckq,Granado Pharma?cias,0,0,0,0.40862000000000004,10.200695,live,Beauty
BRckx,BRckx,Violet Grey,0.128041,0,0.128041,0.421158,9.823484,live,Beauty
BRcko,BRcko,Elshe Skin,0,0,0,0.066158,3.539823,live,Beauty
BRckt,BRckt,Cli?nica Seven,0,0,0,0.15884199999999998,3.774834,live,Beauty
BRck1,BRck1,Hellobody,0,0,0,0.09326000000000001,6.23053,live,Beauty
BRcku,BRcku,Cosme,0,0,0,0.022910000000000003,1.987061,live,Beauty
BRckw,BRckw,Lu Make Up ?,0,0,0,0.28196499999999997,7.290016,live,Beauty
BRcki,BRcki,Oriflame,0,0,0,0.149623,4.48833,live,Beauty
BRcks,BRcks,Adopt' Parfums,0,0,0,0.046275,3.101504,live,Beauty
BRckz,BRckz,Kaleidoscope,0,0,0,0.284329,9.564293,live,Beauty
BRcka,BRcka,Cool Sculpting,0,0,0,0.034892,0.752315,live,Beauty
BRck3,BRck3,Moko Moko,0,0,0,0.019226999999999998,1.236749,live,Beauty
BRck4,BRck4,Megababe,0,0,0,0.08139199999999999,1.664896,live,Beauty
BRck5,BRck5,D'agua Natural Cosméticos,0,0,0,0.041173,1.311085,live,Beauty
BRckh,BRckh,Tumaqui Beauty Box,0,0,0,0.093651,3.553855,live,Beauty
BRck7,BRck7,Maquiagem Queen,0,0,0,0.044779,1.323452,live,Beauty
BRck6,BRck6,Good Molecules,0,0,0,0.027625,0.822838,live,Beauty
BRck9,BRck9,Kitsui,0,0,0,0.011398,0.938086,live,Beauty
BRcmy,BRcmy,Flaconi,0,0,0,0.011585999999999999,0.58309,live,Beauty
BRcmb,BRcmb,Stargazer,0.026775999999999998,0,0.026775999999999998,0.112496,4.632901,live,Beauty
BRcmn,BRcmn,Hairclip Wig Korea,0,0,0,0.014143,1.052632,live,Beauty
BRcmd,BRcmd,Hidden Crown,0,0,0,0.058251,1.378676,live,Beauty
BRcmr,BRcmr,Volition Beauty,0.012674,0,0.012674,0.086323,1.9647359999999998,live,Beauty
BRcmf,BRcmf,Crazy Color,0,0,0,0.06845000000000001,1.907397,live,Beauty
BRcm8,BRcm8,Bella Beauty,0,0,0,0.046057,1.8996339999999998,live,Beauty
BRcmj,BRcmj,Kamalia By Titi Kamal,0,0,0,0.015420999999999999,1.23885,live,Beauty
BRcmk,BRcmk,Nayamka Roberts-Smith,0,0,0,0.055306999999999995,1.60705,live,Beauty
BRcmm,BRcmm,Tanzee,0,0,0,0.000765,0.09587699999999999,live,Beauty
BRcmc,BRcmc,Motiv Pro,0,0,0,0.056818,1.054591,live,Beauty
BRcmp,BRcmp,Secondate,0,0,0,0.004456,0.41623299999999996,live,Beauty
BRcmq,BRcmq,Curl Bible,0,0,0,0.076393,2.754237,live,Beauty
BRcmx,BRcmx,Lip Monthly,0.039526,0,0.039526,0.135425,3.251318,live,Beauty
BRcmo,BRcmo,The Moms Co.,0,0,0,0.0031569999999999997,0.19178099999999998,live,Beauty
BRcmt,BRcmt,Whitenicious,0,0,0,0.08774499999999999,2.797704,live,Beauty
BRcm1,BRcm1,Beter,0,0,0,0.047240000000000004,3.308271,live,Beauty
BRcmu,BRcmu,Fle?r Dermocosme?ticos,0,0,0,0.054931999999999995,1.4665439999999998,live,Beauty
BRcmw,BRcmw,Crystal Koro,0,0,0,0.049567,1.015228,live,Beauty
BRcmi,BRcmi,Revel Nail,0,0,0,0.020359,0.489297,live,Beauty
BRcms,BRcms,Laboom Life,0,0,0,0.01386,0.329308,live,Beauty
BRcmz,BRcmz,Roro Mendut Skin,0,0,0,0.028891999999999998,1.743745,live,Beauty
BRcma,BRcma,Suqqu,0,0,0,0.019726999999999998,1.234777,live,Beauty
BRcm3,BRcm3,Helloava,0,0,0,0.033206,0.883753,live,Beauty
BRcm4,BRcm4,SiO,0,0,0,0.072695,1.508121,live,Beauty
BRcm5,BRcm5,Nourished Life,0,0,0,0.14235599999999998,7.1942450000000004,live,Beauty
BRcmh,BRcmh,Gloss Moderne,0,0,0,0.013351,0.387409,live,Beauty
BRcm7,BRcm7,Kleancolor,0.032712,0,0.032712,0.11320000000000001,3.68932,live,Beauty
BRcm6,BRcm6,LMX By Little Mix,0,0,0,0.034371,0.856031,live,Beauty
BRcm9,BRcm9,Design Essentials,0,0,0,0.216196,10.36116,live,Beauty
BRccy,BRccy,Evershine's,0,0,0,0.037440999999999995,3.787879,live,Beauty
BRccb,BRccb,Mirra,0,0,0,0.031215999999999997,1.090909,live,Beauty
BRccn,BRccn,Slow Beauty,0,0,0,0.054313,2.292264,live,Beauty
BRccd,BRccd,Utan,0,0,0,0.07162299999999999,1.985112,live,Beauty
BRccr,BRccr,Portiam,0,0,0,0.025424,3.573931,live,Beauty
BRccf,BRccf,April Skin,0,0,0,0.052009,2.028188,live,Beauty
BRccg,BRccg,Secret Key,0,0,0,0.017792,0.567108,live,Beauty
BRcc8,BRcc8,Gade,0,0,0,0.013888,0.26621,live,Beauty
BRcce,BRcce,Tan-Luxe,0,0,0,0.058905,1.965602,live,Beauty
BRccj,BRccj,Astral Box,0,0,0,0.095274,2.252427,live,Beauty
BRcck,BRcck,Dapop,0,0,0,0.040645,1.160444,live,Beauty
BRccm,BRccm,Think Dirty,0.012705,0,0.012705,0.164464,4.26009,live,Beauty
BRccc,BRccc,Mcaffeine,0,0,0,0.002897,0.12992599999999999,live,Beauty
BRccp,BRccp,Good Vibes,0,0,0,0.001312,0.09758000000000001,live,Beauty
BRccq,BRccq,Jacquelle,0,0,0,0.020583,1.497006,live,Beauty
BRccx,BRccx,Amend Cosméticos,0,0,0,0.068551,1.641205,live,Beauty
BRcco,BRcco,Flawless Makeup,0,0,0,0.075949,10.541045,live,Beauty
BRcct,BRcct,Biologique Recherche,0,0,0,0.045380000000000004,1.258565,live,Beauty
BRcc1,BRcc1,Toque De Natureza,0,0,0,0.116073,3.256655,live,Beauty
BRccu,BRccu,Natuhair Cosméticos,0,0,0,0.034712,1.208054,live,Beauty
BRccw,BRccw,Make More,0,0,0,0.062698,2.463054,live,Beauty
BRcci,BRcci,Emk Beverly Hills,0,0,0,0.010060999999999999,0.31049000000000004,live,Beauty
BRccs,BRccs,Beat Beauty,0,0,0,0.039494,3.709428,live,Beauty
BRccz,BRccz,Mally Beauty,0.057612,0,0.057612,0.220079,5.219699,live,Beauty
BRcca,BRcca,Bielenda,0,0,0,0.026973,1.903553,live,Beauty
BRcc3,BRcc3,Jasmyne Maquiagens,0,0,0,0.045336999999999995,1.262729,live,Beauty
BRcc4,BRcc4,Veri?dica It,0,0,0,0.050114,1.394231,live,Beauty
BRcc5,BRcc5,Visee Kose,0,0,0,0.015562999999999999,1.234777,live,Beauty
BRcch,BRcch,Blush-Bar,0,0,0,0.061237,4.241245,live,Beauty
BRcc7,BRcc7,Creme Para Estrias,0.054787999999999996,0,0.054787999999999996,0.9017569999999999,14.663461999999999,live,Beauty
BRcc6,BRcc6,Alverde Naturkosmetik,0,0,0,0.069551,3.955375,live,Beauty
BRcc9,BRcc9,Sooper Beaute,0,0,0,0.086745,14.298643,live,Beauty
BRcpy,BRcpy,Atenea Profesional,0,0,0,0.067858,4.813559,live,Beauty
BRcpb,BRcpb,Ran Cosmetic,0,0,0,0.034234,1.969058,live,Beauty
BRcpn,BRcpn,Marcks' Cosmetic,0,0,0,0.019625999999999998,1.311316,live,Beauty
BRcpd,BRcpd,Sallve,0,0,0,0.12617499999999998,6.128335,live,Beauty
BRcpr,BRcpr,Bella Femme,0,0,0,0.070788,1.812689,live,Beauty
BRcpf,BRcpf,Momiji,0,0,0,0.07752099999999999,5.886792,live,Beauty
BRcpg,BRcpg,Wibo,0,0,0,0.04623000000000001,3.762542,live,Beauty
BRcp8,BRcp8,Miss Ro?Se Make-Up,0,0,0,0.205588,4.695194,live,Beauty
BRcpe,BRcpe,Cocunat Natural & Toxic Free,0,0,0,0.050336,3.353829,live,Beauty
BRcpj,BRcpj,Safi,0,0,0,0.026860000000000002,2.083333,live,Beauty
BRcpk,BRcpk,Holika Holika,0,0,0,0.087962,3.12096,live,Beauty
BRcpm,BRcpm,ISDIN,0,0,0,0.148812,5.703422,live,Beauty
BRcpc,BRcpc,Usrx,0.014414999999999999,0,0.014414999999999999,0.31213399999999997,11.264182,live,Beauty
BRcpp,BRcpp,Damienne Denine Flagler,0.018187,0,0.018187,0.32844399999999996,9.106529,live,Beauty
BRcpq,BRcpq,Manscaped,0.038706,0,0.038706,0.14696,1.885856,live,Beauty
BRcpx,BRcpx,Maquillalia,0.008336999999999999,0,0.008336999999999999,0.133895,7.146108,live,Beauty
BRcpo,BRcpo,Forchics,0.040331,0,0.040331,0.09571,1.86177,live,Beauty
BRcpt,BRcpt,Loja Online De Esmaltes,0,0,0,0.365657,8.116114,live,Beauty
BRcp1,BRcp1,Monat,0.021706,0,0.021706,0.127089,2.132701,live,Beauty
BRcpu,BRcpu,Por Niinasecrets,0.034418,0,0.034418,0.545186,11.862864,live,Beauty
BRcpw,BRcpw,Shrine,0.087522,0,0.087522,0.334101,8.412226,live,Beauty
BRcpi,BRcpi,Doobysnails,0.084267,0,0.084267,0.184721,2.738873,live,Beauty
BRcps,BRcps,Naturall,0.032604999999999995,0,0.032604999999999995,0.24134399999999998,6.832298,live,Beauty
BRcpz,BRcpz,Max Love,0,0,0,0.24012599999999998,6.105263,live,Beauty
BRcpa,BRcpa,Fique Diva Com Niely,0,0,0,0.285489,6.186069,live,Beauty
BRcp3,BRcp3,Rock Your Hair,0.040302,0,0.040302,0.160181,5.57581,live,Beauty
BRcp4,BRcp4,Bombd Aesthetics,0.023379,0,0.023379,0.163938,3.5992480000000002,live,Beauty
BRcp5,BRcp5,Picture Polish,0.258578,0,0.258578,0.491926,8.888889,live,Beauty
BRcph,BRcph,Bruna Malheiros,0,0,0,0.315887,8.05668,live,Beauty
BRcp7,BRcp7,Catharine Hill,0,0,0,0.42777099999999996,11.086862,live,Beauty
BRcp6,BRcp6,Agustin Fernandez,0,0,0,0.143176,3.288608,live,Beauty
BRcp9,BRcp9,Beautylicieuse,0,0,0,0.044660000000000005,2.270963,live,Beauty
BRcqy,BRcqy,Olive & June,0.048320999999999996,0,0.048320999999999996,0.24477000000000002,5.130084,live,Beauty
BRcqb,BRcqb,Igk Haircare,0.078927,0,0.078927,0.256467,5.994962,live,Beauty
BRcqn,BRcqn,Kelley Baker,0.282943,0,0.282943,0.603016,10.071411,live,Beauty
BRcqd,BRcqd,Feel22,0,0,0,0.003743,0.14577299999999999,live,Beauty
BRcqr,BRcqr,Eisenberg,0,0,0,0.033386,1.005025,live,Beauty
BRcqf,BRcqf,Fran Makes,0,0,0,0.243854,6.605505,live,Beauty
BRcqg,BRcqg,Fitcover,0,0,0,0.047425999999999996,1.219512,live,Beauty
BRcq8,BRcq8,D N Cosmetiques Beauty,0,0,0,0.0059229999999999994,0.30780599999999997,live,Beauty
BRcqe,BRcqe,The Cre?me Shop,0.022740000000000003,0,0.022740000000000003,0.115963,3.261538,live,Beauty
BRcqj,BRcqj,Crushxo,0,0,0,0.06198000000000001,1.032068,live,Beauty
BRcqk,BRcqk,Cholas X Chulas,0,0,0,0.021929,0.743494,live,Beauty
BRcqm,BRcqm,Lois Maya,0,0,0,0.046692,1.7324000000000002,live,Beauty
BRcqp,BRcqp,Rcma Make-Up,0.068752,0,0.068752,0.214581,7.369719,live,Beauty
BRcqq,BRcqq,Dolce Bella,0,0,0,0.028584,1.9183469999999998,live,Beauty
BRcqx,BRcqx,Ludurana,0,0,0,0.045519,1.465387,live,Beauty
BRcqo,BRcqo,Drogeria Internetowa Cocolita,0,0,0,0.030736999999999997,2.680344,live,Beauty
BRcqt,BRcqt,Manish Malhotra Beauty,0,0,0,0.004704,0.19186499999999998,live,Beauty
BRcq1,BRcq1,Luxcrime Cosmetic,0,0,0,0.047542999999999995,2.727273,live,Beauty
BRcqu,BRcqu,Pink Panda,0,0,0,0.044133,1.675978,live,Beauty
BRcqi,BRcqi,Slave 2 Beauty,0.112729,0,0.112729,0.232782,4.8284400000000005,live,Beauty
BRcqs,BRcqs,Sosu By Suzanne Jackson,0,0,0,0.152247,8.392857,live,Beauty
BRcqz,BRcqz,Trendmood,0.059551,0,0.059551,0.219241,7.460036,live,Beauty
BRcqa,BRcqa,Purplle,0,0,0,0.012830000000000001,0.383436,live,Beauty
BRcq3,BRcq3,My Glamm,0,0,0,0.011687,0.4,live,Beauty
BRcq4,BRcq4,Hb Beauty Bar,0.225911,0,0.225911,0.425301,7.589441,live,Beauty
BRcq5,BRcq5,Fenzza Cosme?ticos,0,0,0,0.29487399999999997,6.9796949999999995,live,Beauty
BRcqh,BRcqh,Hypnaughty,0.422127,0,0.422127,0.73016,9.162011,live,Beauty
BRcq7,BRcq7,Conair,0.08881000000000001,0,0.08881000000000001,0.244004,4.325776,live,Beauty
BRcq6,BRcq6,Tiara’s Crown Collection,0,0,0,0.122725,5.571605,live,Beauty
BRcq9,BRcq9,POP xo Beauty,0,0,0,0.00598,0.251256,live,Beauty
BRcxy,BRcxy,Blinking Beaute,0.10994000000000001,0,0.10994000000000001,0.23426000000000002,5.57567,live,Beauty
BRcxb,BRcxb,Truss Hair,0.041888999999999996,0,0.041888999999999996,0.651534,11.441391,live,Beauty
BRcxn,BRcxn,Maquiadoro,0.030434,0,0.030434,0.700232,15.134298,live,Beauty
BRcxd,BRcxd,Mega Vale Cosméticos,0,0,0,0.037418,1.468849,live,Beauty
BRcxr,BRcxr,Too Cool For School,0,0,0,0.050954,2.378593,live,Beauty
BRcxf,BRcxf,Skyline Beauty,0.058780000000000006,0,0.058780000000000006,0.17629499999999998,4.092459,live,Beauty
BRcxg,BRcxg,Contém1G Make-Up,0,0,0,0.043677999999999995,1.221996,live,Beauty
BRcx8,BRcx8,Mesauda Milano,0,0,0,0.037826,1.862197,live,Beauty
BRcxe,BRcxe,Beauty Pie,0,0,0,0.095956,4.005722,live,Beauty
BRcxj,BRcxj,Pastel,0,0,0,0.011354999999999999,0.26905799999999996,live,Beauty
BRcxk,BRcxk,Pond’s,0,0,0,0.062726,2.736842,live,Beauty
BRcxm,BRcxm,Les Merveilleuses Ladure?e,0,0,0,0.056756999999999995,2.517564,live,Beauty
BRcxc,BRcxc,Beetique,0,0,0,0.02297,0.895141,live,Beauty
BRcxp,BRcxp,Avoskin's,0,0,0,0.035484,1.9144139999999998,live,Beauty
BRcxq,BRcxq,Maicao,0,0,0,0.058884,6.432106,live,Beauty
BRcxo,BRcxo,Erha Dermatology,0,0,0,0.018475,1.321586,live,Beauty
BRcxt,BRcxt,Faces Beauty,0,0,0,0.07718000000000001,4.88702,live,Beauty
BRcx1,BRcx1,Jill Stuart Beauty,0,0,0,0.061661999999999995,3.133823,live,Beauty
BRcxu,BRcxu,Nocibé,0,0,0,0.09898799999999999,6.69281,live,Beauty
BRcxw,BRcxw,The Body Shop,0,0,0,0.006068,0.27894,live,Beauty
BRcxi,BRcxi,Adcos Dermocosme?ticos,0,0,0,0.368865,8.817087,live,Beauty
BRcxs,BRcxs,Sociolla,0,0,0,0.141067,9.044552,live,Beauty
BRcxz,BRcxz,Eveandboy,0,0,0,0.28665399999999996,26.094891,live,Beauty
BRcxa,BRcxa,Maquiagem Natura,0.097495,0,0.097495,1.4874939999999999,24.535963,live,Beauty
BRcx3,BRcx3,Cuide-Se,0.105194,0,0.105194,2.058307,31.980116,live,Beauty
BRcx4,BRcx4,Beauty MNL,0,0,0,0.084474,11.440678,live,eCommerce
BRcx5,BRcx5,Soko Glam,0.06743099999999999,0,0.06743099999999999,0.222927,4.496186,live,Beauty
BRcxh,BRcxh,Pupa Milano,0.021158,0,0.021158,0.11649899999999999,5.598408,live,Beauty
